,Unnamed: 0,observationID,deploymentID,sequenceID,sequence_index,mediaID,taxonID,scientificName,bbox,site,count,countNew,human
978,4623,5ad17a18-9c52-4822-a0fe-c00a06c17a85,e48de27d-e200-4f21-ba84-1f1e5468d668,13219e32-d144-4d5d-87c5-646347c7a055,1,8276c349-7cc8-46eb-854a-d076f693e416,6MB3T,Homo sapiens,"[518.0365600585938, 0.0, 624.5239868164062, 225.17803955078125]",ARISE Gardens,1.0,,1
979,4623,5ad17a18-9c52-4822-a0fe-c00a06c17a85,e48de27d-e200-4f21-ba84-1f1e5468d668,13219e32-d144-4d5d-87c5-646347c7a055,2,546cbe5b-f354-4ee5-a328-8a5fcdbeb3e1,6MB3T,Homo sapiens,,ARISE Gardens,1.0,,1
980,4623,5ad17a18-9c52-4822-a0fe-c00a06c17a85,e48de27d-e200-4f21-ba84-1f1e5468d668,13219e32-d144-4d5d-87c5-646347c7a055,3,ca3418a1-6f84-4b22-94c6-631e039b3b6b,6MB3T,Homo sapiens,,ARISE Gardens,1.0,,0
981,4623,5ad17a18-9c52-4822-a0fe-c00a06c17a85,e48de27d-e200-4f21-ba84-1f1e5468d668,13219e32-d144-4d5d-87c5-646347c7a055,4,1940718f-04b0-40f9-ae32-cc4171f4cf3a,6MB3T,Homo sapiens,,ARISE Gardens,1.0,,0
982,4643,b77087c7-186f-4ce9-8162-64f7d8012e46,e48de27d-e200-4f21-ba84-1f1e5468d668,a29b41e1-7640-4eeb-89db-d1f2719247ef,0,5961305b-767f-491a-9a0f-d2618c349f93,6MB3T,Homo sapiens,"[27.342758178710938, 0.0, 500.98345947265625, 457.5595397949219]",ARISE Gardens,1.0,,1
983,4643,b77087c7-186f-4ce9-8162-64f7d8012e46,e48de27d-e200-4f21-ba84-1f1e5468d668,a29b41e1-7640-4eeb-89db-d1f2719247ef,1,124fc092-2fb1-48c2-b71a-3aa1b73a9636,6MB3T,Homo sapiens,,ARISE Gardens,1.0,,0
984,4643,b77087c7-186f-4ce9-8162-64f7d8012e46,e48de27d-e200-4f21-ba84-1f1e5468d668,a29b41e1-7640-4eeb-89db-d1f2719247ef,2,32480364-1c59-43cc-81dd-f9bcb1c48068,6MB3T,Homo sapiens,,ARISE Gardens,1.0,,0
985,4643,b77087c7-186f-4ce9-8162-64f7d8012e46,e48de27d-e200-4f21-ba84-1f1e5468d668,a29b41e1-7640-4eeb-89db-d1f2719247ef,3,ce3b990a-c466-4864-947b-d95140680b37,6MB3T,Homo sapiens,"[397.11285400390625, 84.65142059326172, 568.2060546875, 267.7708740234375]",ARISE Gardens,1.0,,0
986,4643,b77087c7-186f-4ce9-8162-64f7d8012e46,e48de27d-e200-4f21-ba84-1f1e5468d668,a29b41e1-7640-4eeb-89db-d1f2719247ef,4,97dd30c9-80b3-473d-bd93-ca0f5f5af24d,6MB3T,Homo sapiens,"[66.03123474121094, 1.2325133085250854, 370.1175842285156, 428.8383483886719]",ARISE Gardens,1.0,,0
987,4661,b612290e-2d9f-4688-8d01-d4949d39eaff,e48de27d-e200-4f21-ba84-1f1e5468d668,49027896-e181-4126-9c87-8211d90e82f5,0,237e2860-ca70-4461-833c-61f55ebaecc8,6MB3T,Homo sapiens,,ARISE Gardens,1.0,,0
988,4661,b612290e-2d9f-4688-8d01-d4949d39eaff,e48de27d-e200-4f21-ba84-1f1e5468d668,49027896-e181-4126-9c87-8211d90e82f5,1,95a4cc07-eb33-40a2-b3a0-7379e0dd0f52,6MB3T,Homo sapiens,,ARISE Gardens,1.0,,1
989,4661,b612290e-2d9f-4688-8d01-d4949d39eaff,e48de27d-e200-4f21-ba84-1f1e5468d668,49027896-e181-4126-9c87-8211d90e82f5,2,ebef597e-fdc8-4075-bc96-9fbdfb8dd18f,6MB3T,Homo sapiens,,ARISE Gardens,1.0,,0
990,4661,b612290e-2d9f-4688-8d01-d4949d39eaff,e48de27d-e200-4f21-ba84-1f1e5468d668,49027896-e181-4126-9c87-8211d90e82f5,3,d90374e3-6138-4d0e-a1ec-5c93a9d83ff1,6MB3T,Homo sapiens,,ARISE Gardens,1.0,,0
991,4661,b612290e-2d9f-4688-8d01-d4949d39eaff,e48de27d-e200-4f21-ba84-1f1e5468d668,49027896-e181-4126-9c87-8211d90e82f5,4,dcac1363-2309-4b25-8ab0-b432254f92fd,6MB3T,Homo sapiens,"[5.8274383544921875, 3.0580902099609375, 80.69075012207031, 373.4237060546875]",ARISE Gardens,1.0,,1
992,5013,7e5cf3bc-b6e2-4f06-9aa6-0539206a28a6,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,cac5d505-80a8-4869-a9ac-85f08115e367,0,bc4b5504-d367-4252-a180-e9836afc5d7a,6MB3T,Homo sapiens,"[436.052734375, 77.44203186035156, 495.7579345703125, 221.26087951660156]",ARISE Gardens,1.0,,1
993,5013,7e5cf3bc-b6e2-4f06-9aa6-0539206a28a6,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,cac5d505-80a8-4869-a9ac-85f08115e367,1,9e61407d-1369-45e8-8dbd-652181e78793,6MB3T,Homo sapiens,"[454.6914978027344, 85.8140869140625, 512.5543212890625, 219.81845092773438]",ARISE Gardens,1.0,,1
994,5013,7e5cf3bc-b6e2-4f06-9aa6-0539206a28a6,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,cac5d505-80a8-4869-a9ac-85f08115e367,2,7bdf059e-666a-4dbe-be05-9c728a6fe548,6MB3T,Homo sapiens,"[486.9640197753906, 99.64985656738281, 531.7191162109375, 214.41102600097656]",ARISE Gardens,1.0,,1
995,5013,7e5cf3bc-b6e2-4f06-9aa6-0539206a28a6,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,cac5d505-80a8-4869-a9ac-85f08115e367,3,635f3c9a-9fc1-4e39-9c37-10706341c046,6MB3T,Homo sapiens,"[0.0, 0.0, 161.9833526611328, 456.0603332519531]",ARISE Gardens,1.0,,1
996,5013,7e5cf3bc-b6e2-4f06-9aa6-0539206a28a6,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,cac5d505-80a8-4869-a9ac-85f08115e367,4,c785f364-1ca8-4dbd-b62d-392aa0f8ac95,6MB3T,Homo sapiens,"[215.2890625, 76.4466323852539, 323.4144287109375, 286.3549499511719]",ARISE Gardens,1.0,,1
997,5090,de7b8f26-6648-4363-bc0b-552965302203,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,f8cfff62-a02f-4920-aecc-179f1fc21f02,0,84ef0ad3-8c9d-46df-9b8a-ff06796f8063,6MB3T,Homo sapiens,"[546.6736450195312, 266.1124572753906, 588.7183227539062, 304.1970520019531]",ARISE Gardens,1.0,,0
998,5090,de7b8f26-6648-4363-bc0b-552965302203,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,f8cfff62-a02f-4920-aecc-179f1fc21f02,1,d68d4813-75ea-4750-b275-3a955b2f14aa,6MB3T,Homo sapiens,"[545.946044921875, 264.32666015625, 589.8441162109375, 305.40313720703125]",ARISE Gardens,1.0,,0
999,5090,de7b8f26-6648-4363-bc0b-552965302203,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,f8cfff62-a02f-4920-aecc-179f1fc21f02,2,b10afec1-4106-4103-9a28-21739893d007,6MB3T,Homo sapiens,"[578.1986083984375, 46.243499755859375, 640.0000610351562, 467.6310119628906]",ARISE Gardens,1.0,,0
1000,5090,de7b8f26-6648-4363-bc0b-552965302203,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,f8cfff62-a02f-4920-aecc-179f1fc21f02,3,d83b37eb-5fac-47a3-a7c5-a93b9a4b2c29,6MB3T,Homo sapiens,"[278.2982177734375, 11.231903076171875, 522.0748901367188, 341.612060546875]",ARISE Gardens,1.0,,0
1001,5090,de7b8f26-6648-4363-bc0b-552965302203,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,f8cfff62-a02f-4920-aecc-179f1fc21f02,4,63f3b679-3979-4a9a-a17d-3c340169a2f4,6MB3T,Homo sapiens,"[344.4427490234375, 97.02596282958984, 429.697021484375, 269.91534423828125]",ARISE Gardens,1.0,,1
1002,5092,ec2743bd-92e4-49ef-b9d0-45e2a2c9a6d1,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,ee4e5e1d-cf41-41d3-9e25-386a5a5ba837,0,74542dfa-28b0-4dd1-9cc6-c7159f4c1194,6MB3T,Homo sapiens,"[403.8778991699219, 0.7027587890625, 565.24755859375, 363.9624328613281]",ARISE Gardens,1.0,,1
1003,5092,ec2743bd-92e4-49ef-b9d0-45e2a2c9a6d1,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,ee4e5e1d-cf41-41d3-9e25-386a5a5ba837,1,c6f6940f-a93c-42cd-822a-c2cdb58ab535,6MB3T,Homo sapiens,"[0.2386322021484375, 0.0, 221.63804626464844, 465.8795471191406]",ARISE Gardens,1.0,,1
1004,5092,ec2743bd-92e4-49ef-b9d0-45e2a2c9a6d1,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,ee4e5e1d-cf41-41d3-9e25-386a5a5ba837,2,42a41219-405a-4918-a690-999cb49c971e,6MB3T,Homo sapiens,"[244.19439697265625, 0.0, 409.3573303222656, 322.3158264160156]",ARISE Gardens,1.0,,1
1005,5092,ec2743bd-92e4-49ef-b9d0-45e2a2c9a6d1,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,ee4e5e1d-cf41-41d3-9e25-386a5a5ba837,3,f538c512-c2b7-487e-ac6d-0e7daa39a4af,6MB3T,Homo sapiens,"[231.53431701660156, 0.0, 401.4245300292969, 300.77764892578125]",ARISE Gardens,1.0,,1
1006,5092,ec2743bd-92e4-49ef-b9d0-45e2a2c9a6d1,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,ee4e5e1d-cf41-41d3-9e25-386a5a5ba837,4,17535d9c-e504-47c6-bee3-1d8908990777,6MB3T,Homo sapiens,"[306.42327880859375, 0.47252655029296875, 413.6639099121094, 250.4024658203125]",ARISE Gardens,1.0,,1
1007,2169,807b6c26-ce4c-4d71-805b-83642a7b4cd5,6c53bc2c-ccab-42de-b023-d226efee50b3,03a11ad5-172b-41b7-a6a7-a1dd9080f9ad,0,23bc0ef4-0b0e-420c-8451-26b7be5175fa,,,,ARISE Gardens,1.0,,0
1008,2169,807b6c26-ce4c-4d71-805b-83642a7b4cd5,6c53bc2c-ccab-42de-b023-d226efee50b3,03a11ad5-172b-41b7-a6a7-a1dd9080f9ad,1,11cd8b9b-3d02-4ac6-9efe-b432c93a5e73,,,,ARISE Gardens,1.0,,0
1009,2169,807b6c26-ce4c-4d71-805b-83642a7b4cd5,6c53bc2c-ccab-42de-b023-d226efee50b3,03a11ad5-172b-41b7-a6a7-a1dd9080f9ad,2,8eefd608-c1e7-4524-a653-8c4aae0cbb0b,,,,ARISE Gardens,1.0,,0
1010,2169,807b6c26-ce4c-4d71-805b-83642a7b4cd5,6c53bc2c-ccab-42de-b023-d226efee50b3,03a11ad5-172b-41b7-a6a7-a1dd9080f9ad,3,ff41c073-4081-461a-a01f-96ff34a42ff9,,,,ARISE Gardens,1.0,,0
1011,2169,807b6c26-ce4c-4d71-805b-83642a7b4cd5,6c53bc2c-ccab-42de-b023-d226efee50b3,03a11ad5-172b-41b7-a6a7-a1dd9080f9ad,4,ba19f88a-52f4-40d4-aa2e-2b9a2e5afe09,,,,ARISE Gardens,1.0,,0
1012,3306,aba996c8-ecd1-429b-99fa-c856c68e2dcc,8af4fb08-9068-4225-80ef-492e5efb645f,9a43deb1-76f0-4cb7-87f3-9e3f0ad0634d,0,96cb0817-4de6-4b4a-94f2-e74aae460b9f,,,,ARISE Gardens,1.0,,0
1013,3306,aba996c8-ecd1-429b-99fa-c856c68e2dcc,8af4fb08-9068-4225-80ef-492e5efb645f,9a43deb1-76f0-4cb7-87f3-9e3f0ad0634d,1,e51789c1-b6f6-46e2-a247-5f6529920c92,,,,ARISE Gardens,1.0,,0
1014,3306,aba996c8-ecd1-429b-99fa-c856c68e2dcc,8af4fb08-9068-4225-80ef-492e5efb645f,9a43deb1-76f0-4cb7-87f3-9e3f0ad0634d,2,bf8596d7-dcba-496c-ae80-96208d37c347,,,,ARISE Gardens,1.0,,0
1015,3306,aba996c8-ecd1-429b-99fa-c856c68e2dcc,8af4fb08-9068-4225-80ef-492e5efb645f,9a43deb1-76f0-4cb7-87f3-9e3f0ad0634d,3,23c7f87e-f90e-4351-998a-0e5eff734cd4,,,,ARISE Gardens,1.0,,0
1016,3306,aba996c8-ecd1-429b-99fa-c856c68e2dcc,8af4fb08-9068-4225-80ef-492e5efb645f,9a43deb1-76f0-4cb7-87f3-9e3f0ad0634d,4,523655a0-d263-4f98-8010-c57c595e5951,,,,ARISE Gardens,1.0,,0
1017,5150,9252a541-ef89-4a82-aec0-ea310b009319,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,11297050-8b1d-4d07-86eb-d33a59569209,0,18658419-7422-4c70-8602-1bf53204b235,,,,ARISE Gardens,1.0,,0
1018,5150,9252a541-ef89-4a82-aec0-ea310b009319,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,11297050-8b1d-4d07-86eb-d33a59569209,1,0d11dede-26f8-4a98-af18-6aff8ea6d4f6,,,,ARISE Gardens,1.0,,0
1019,5150,9252a541-ef89-4a82-aec0-ea310b009319,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,11297050-8b1d-4d07-86eb-d33a59569209,2,008ad319-207e-449c-a2c2-e70fc1f15793,,,,ARISE Gardens,1.0,,0
1020,5150,9252a541-ef89-4a82-aec0-ea310b009319,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,11297050-8b1d-4d07-86eb-d33a59569209,3,05be1a44-8d3d-4be3-9319-dd8a28b85e5b,,,,ARISE Gardens,1.0,,0
1021,5150,9252a541-ef89-4a82-aec0-ea310b009319,f4d720ab-4e4c-4e2c-9b9d-a26e4556a27e,11297050-8b1d-4d07-86eb-d33a59569209,4,8e7eb9d8-e87a-451d-8fa3-6bd6a16b0064,,,,ARISE Gardens,1.0,,0
1022,2865,8a18735b-bc42-4376-a5ef-524d1a0342e4,71d76835-95e2-45d2-a3eb-6f5b45058f17,e97dcd76-3af1-4073-a77f-d1483546203f,0,6da1ae72-4515-412d-95b2-201ac2668b86,,,,ARISE Gardens,1.0,,0
1023,2865,8a18735b-bc42-4376-a5ef-524d1a0342e4,71d76835-95e2-45d2-a3eb-6f5b45058f17,e97dcd76-3af1-4073-a77f-d1483546203f,1,4be9a46b-25cb-4580-9bb9-daa5850d7dff,,,,ARISE Gardens,1.0,,0
1024,2865,8a18735b-bc42-4376-a5ef-524d1a0342e4,71d76835-95e2-45d2-a3eb-6f5b45058f17,e97dcd76-3af1-4073-a77f-d1483546203f,2,6035ff29-8a12-4c84-b8df-ce971c8305cb,,,,ARISE Gardens,1.0,,0
1025,2865,8a18735b-bc42-4376-a5ef-524d1a0342e4,71d76835-95e2-45d2-a3eb-6f5b45058f17,e97dcd76-3af1-4073-a77f-d1483546203f,3,83a22033-2a16-4111-ad8f-ef7b4be92cfc,,,,ARISE Gardens,1.0,,0
1026,2865,8a18735b-bc42-4376-a5ef-524d1a0342e4,71d76835-95e2-45d2-a3eb-6f5b45058f17,e97dcd76-3af1-4073-a77f-d1483546203f,4,92ebb2c9-1f4a-47cb-a019-1f297112d0c0,,,,ARISE Gardens,1.0,,0
1027,4008,730f1da9-bc30-4cfc-aeeb-74da0f92c0c4,8bb2e252-e85f-4e9e-be89-d85c8977ec01,a6b0466f-291a-4945-8aca-40cdb45e68bf,0,9c97d520-40d8-4dbb-adaa-c0082ffa52da,,,,ARISE Gardens,1.0,,0
1028,4008,730f1da9-bc30-4cfc-aeeb-74da0f92c0c4,8bb2e252-e85f-4e9e-be89-d85c8977ec01,a6b0466f-291a-4945-8aca-40cdb45e68bf,1,423ed6a0-0f0d-44a2-bcb4-dc4b52c96f34,,,,ARISE Gardens,1.0,,0
1029,4008,730f1da9-bc30-4cfc-aeeb-74da0f92c0c4,8bb2e252-e85f-4e9e-be89-d85c8977ec01,a6b0466f-291a-4945-8aca-40cdb45e68bf,2,a71267f2-062c-4375-bb53-d5c02fd31dc4,,,,ARISE Gardens,1.0,,0
1030,4008,730f1da9-bc30-4cfc-aeeb-74da0f92c0c4,8bb2e252-e85f-4e9e-be89-d85c8977ec01,a6b0466f-291a-4945-8aca-40cdb45e68bf,3,2d08e44c-c4dd-4b9c-b776-b2b974b8ea49,,,,ARISE Gardens,1.0,,0
1031,4008,730f1da9-bc30-4cfc-aeeb-74da0f92c0c4,8bb2e252-e85f-4e9e-be89-d85c8977ec01,a6b0466f-291a-4945-8aca-40cdb45e68bf,4,5e1e8fc8-42c5-4f57-818d-2b83fe3ae243,,,,ARISE Gardens,1.0,,0
1032,2335,d0a48df4-a142-48b2-81cd-9c126bb0cd7c,6c53bc2c-ccab-42de-b023-d226efee50b3,11fd7b57-ee60-4d54-a21e-3196fbb4a748,0,2231f208-64eb-4d1d-a477-67e91c738828,,,,ARISE Gardens,1.0,,0
1033,2335,d0a48df4-a142-48b2-81cd-9c126bb0cd7c,6c53bc2c-ccab-42de-b023-d226efee50b3,11fd7b57-ee60-4d54-a21e-3196fbb4a748,1,90410855-aca6-4e3d-9ee1-b1985b266b41,,,,ARISE Gardens,1.0,,0
1034,2335,d0a48df4-a142-48b2-81cd-9c126bb0cd7c,6c53bc2c-ccab-42de-b023-d226efee50b3,11fd7b57-ee60-4d54-a21e-3196fbb4a748,2,4286f858-4c86-4f7f-b86a-f565160f340d,,,,ARISE Gardens,1.0,,0
1035,2335,d0a48df4-a142-48b2-81cd-9c126bb0cd7c,6c53bc2c-ccab-42de-b023-d226efee50b3,11fd7b57-ee60-4d54-a21e-3196fbb4a748,3,bb982a9d-8343-4f7a-bf8b-a47da432cccc,,,,ARISE Gardens,1.0,,0
1036,2335,d0a48df4-a142-48b2-81cd-9c126bb0cd7c,6c53bc2c-ccab-42de-b023-d226efee50b3,11fd7b57-ee60-4d54-a21e-3196fbb4a748,4,d8d4422b-2dd2-4abf-93ac-1c16f2079faa,,,,ARISE Gardens,1.0,,0
1037,4550,91509b72-34b9-40da-a6b5-f257acc85ad9,c980af3a-9b59-46e4-b761-71a6cf0066d9,27afbd27-93d8-4b8a-aabf-43be3fe66649,0,813ebbdb-1678-4529-a2a5-c4fc79c3c345,,,,ARISE Gardens,1.0,,0
1038,4550,91509b72-34b9-40da-a6b5-f257acc85ad9,c980af3a-9b59-46e4-b761-71a6cf0066d9,27afbd27-93d8-4b8a-aabf-43be3fe66649,1,8e67df58-a0ee-442b-8e89-34f2d23ceb46,,,,ARISE Gardens,1.0,,0
1039,4550,91509b72-34b9-40da-a6b5-f257acc85ad9,c980af3a-9b59-46e4-b761-71a6cf0066d9,27afbd27-93d8-4b8a-aabf-43be3fe66649,2,e7672f5b-ddae-4d85-ada9-2c259698daaf,,,,ARISE Gardens,1.0,,0
1040,4550,91509b72-34b9-40da-a6b5-f257acc85ad9,c980af3a-9b59-46e4-b761-71a6cf0066d9,27afbd27-93d8-4b8a-aabf-43be3fe66649,3,24b2a2ba-67a0-40a5-aa74-47a02a34b1cf,,,,ARISE Gardens,1.0,,0
1041,4550,91509b72-34b9-40da-a6b5-f257acc85ad9,c980af3a-9b59-46e4-b761-71a6cf0066d9,27afbd27-93d8-4b8a-aabf-43be3fe66649,4,c8cb3217-bc6d-410f-b71f-e80772eff04b,,,,ARISE Gardens,1.0,,0
1042,4019,e37ab5b2-c859-473c-a736-c89b6c679b36,8bb2e252-e85f-4e9e-be89-d85c8977ec01,b174e5ec-a125-4004-85e3-87166f1b698b,0,db5260a2-c5ed-43e3-bcc5-00b9c1dfaa63,,,,ARISE Gardens,1.0,,0
1043,4019,e37ab5b2-c859-473c-a736-c89b6c679b36,8bb2e252-e85f-4e9e-be89-d85c8977ec01,b174e5ec-a125-4004-85e3-87166f1b698b,1,b8506066-662d-49cc-991e-f681fb674ffc,,,,ARISE Gardens,1.0,,0
1044,4019,e37ab5b2-c859-473c-a736-c89b6c679b36,8bb2e252-e85f-4e9e-be89-d85c8977ec01,b174e5ec-a125-4004-85e3-87166f1b698b,2,125888c9-aba1-4629-8eb2-dfb6a9af5c6d,,,,ARISE Gardens,1.0,,0
1045,4019,e37ab5b2-c859-473c-a736-c89b6c679b36,8bb2e252-e85f-4e9e-be89-d85c8977ec01,b174e5ec-a125-4004-85e3-87166f1b698b,3,7de4b8f3-1a22-418b-92a5-a108682e9ed3,,,,ARISE Gardens,1.0,,0
1046,4019,e37ab5b2-c859-473c-a736-c89b6c679b36,8bb2e252-e85f-4e9e-be89-d85c8977ec01,b174e5ec-a125-4004-85e3-87166f1b698b,4,d4eb8147-9f1c-41b6-89be-208955d0bd7c,,,,ARISE Gardens,1.0,,0
1047,745,ff351086-b43c-4985-82ee-7ed2c8fb150b,2ae8868e-233d-4044-a314-a26ac2dea704,0facf8ce-2d22-40c1-b69c-2d5283bcdc3e,0,0ddefb5c-0d80-4a97-a21f-02eb114b49e4,,,,ARISE Gardens,1.0,,0
1048,3160,bf0c9b36-2657-4f72-8deb-e5d8606798bb,8563b3ba-cebe-4201-a259-754da72c3d70,6201a0a5-5cbd-4da2-9caf-272badff56a9,0,a57123df-4253-403c-b0dd-bb18b6c8d581,,,,ARISE Gardens,1.0,,0
1049,3160,bf0c9b36-2657-4f72-8deb-e5d8606798bb,8563b3ba-cebe-4201-a259-754da72c3d70,6201a0a5-5cbd-4da2-9caf-272badff56a9,1,57e59f11-0899-4e0a-bb4e-c8d1ee9eac98,,,,ARISE Gardens,1.0,,0
1050,3160,bf0c9b36-2657-4f72-8deb-e5d8606798bb,8563b3ba-cebe-4201-a259-754da72c3d70,6201a0a5-5cbd-4da2-9caf-272badff56a9,2,7bc455ac-65b9-460a-9e2b-34bd489548a7,,,,ARISE Gardens,1.0,,0
1051,3160,bf0c9b36-2657-4f72-8deb-e5d8606798bb,8563b3ba-cebe-4201-a259-754da72c3d70,6201a0a5-5cbd-4da2-9caf-272badff56a9,3,86dada7e-6f32-4d14-b89d-0f9a6c9ab982,,,,ARISE Gardens,1.0,,0
1052,3160,bf0c9b36-2657-4f72-8deb-e5d8606798bb,8563b3ba-cebe-4201-a259-754da72c3d70,6201a0a5-5cbd-4da2-9caf-272badff56a9,4,53ee696c-591b-41bd-8e3b-04a0ae42b517,,,,ARISE Gardens,1.0,,0
1053,4114,e35b2b62-55b1-4670-9386-7f5954edbccf,8bb2e252-e85f-4e9e-be89-d85c8977ec01,e8fc6f8e-c845-46ac-8694-f44a81cb7c9a,0,04e85041-c549-40a2-af5e-59d451324fb2,,,,ARISE Gardens,1.0,,0
1054,4114,e35b2b62-55b1-4670-9386-7f5954edbccf,8bb2e252-e85f-4e9e-be89-d85c8977ec01,e8fc6f8e-c845-46ac-8694-f44a81cb7c9a,1,2237da30-4cc5-4b41-8528-43049ff16d17,,,,ARISE Gardens,1.0,,0
1055,4114,e35b2b62-55b1-4670-9386-7f5954edbccf,8bb2e252-e85f-4e9e-be89-d85c8977ec01,e8fc6f8e-c845-46ac-8694-f44a81cb7c9a,2,fd473700-bdc3-4a80-85e3-905e708f3936,,,,ARISE Gardens,1.0,,0
1056,4114,e35b2b62-55b1-4670-9386-7f5954edbccf,8bb2e252-e85f-4e9e-be89-d85c8977ec01,e8fc6f8e-c845-46ac-8694-f44a81cb7c9a,3,6bc7e74c-d947-4c4d-bf1d-4d41c1bf5865,,,,ARISE Gardens,1.0,,0
1057,4114,e35b2b62-55b1-4670-9386-7f5954edbccf,8bb2e252-e85f-4e9e-be89-d85c8977ec01,e8fc6f8e-c845-46ac-8694-f44a81cb7c9a,4,16a49954-192c-4238-a787-c2f1340107fc,,,,ARISE Gardens,1.0,,0
1058,106,87232a1b-33b1-40ae-93db-7a65fdf07d88,006db8cc-5a01-46da-a880-f99eda09ad8a,424f1b50-5ce6-4e57-84ed-859eab79f105,0,fa78010a-59e8-4b7f-8449-1a280c4859c8,,,,ARISE Gardens,1.0,,0
1059,106,87232a1b-33b1-40ae-93db-7a65fdf07d88,006db8cc-5a01-46da-a880-f99eda09ad8a,424f1b50-5ce6-4e57-84ed-859eab79f105,1,4dcc2e02-f0fd-46b0-83c5-2107c0a26953,,,,ARISE Gardens,1.0,,0
1060,106,87232a1b-33b1-40ae-93db-7a65fdf07d88,006db8cc-5a01-46da-a880-f99eda09ad8a,424f1b50-5ce6-4e57-84ed-859eab79f105,2,291d8677-3a7d-4fce-909d-b76b240c3c61,,,,ARISE Gardens,1.0,,0
1061,106,87232a1b-33b1-40ae-93db-7a65fdf07d88,006db8cc-5a01-46da-a880-f99eda09ad8a,424f1b50-5ce6-4e57-84ed-859eab79f105,3,a7e8aa55-d07c-4acc-a59b-ae468702c7da,,,,ARISE Gardens,1.0,,0
1062,106,87232a1b-33b1-40ae-93db-7a65fdf07d88,006db8cc-5a01-46da-a880-f99eda09ad8a,424f1b50-5ce6-4e57-84ed-859eab79f105,4,cb9d1f0d-c755-4549-9999-e3af97939c5f,,,,ARISE Gardens,1.0,,0
1063,3516,ab27f804-a5f7-4bd3-950a-879cf0beacd5,8af4fb08-9068-4225-80ef-492e5efb645f,ee12a27a-5cbe-41cc-a43c-c0c4687830fc,0,c59e97c3-4198-41bf-9a39-015176f31a36,,,,ARISE Gardens,1.0,,0
1064,3516,ab27f804-a5f7-4bd3-950a-879cf0beacd5,8af4fb08-9068-4225-80ef-492e5efb645f,ee12a27a-5cbe-41cc-a43c-c0c4687830fc,1,ab7cb5d8-617e-4a99-950b-690e905477d5,,,,ARISE Gardens,1.0,,0
1065,3516,ab27f804-a5f7-4bd3-950a-879cf0beacd5,8af4fb08-9068-4225-80ef-492e5efb645f,ee12a27a-5cbe-41cc-a43c-c0c4687830fc,2,420c79f8-eb81-4c8c-8408-01a39591beae,,,,ARISE Gardens,1.0,,0
1066,3516,ab27f804-a5f7-4bd3-950a-879cf0beacd5,8af4fb08-9068-4225-80ef-492e5efb645f,ee12a27a-5cbe-41cc-a43c-c0c4687830fc,3,371e839b-295e-4b06-be43-80c43d498009,,,,ARISE Gardens,1.0,,0
1067,3516,ab27f804-a5f7-4bd3-950a-879cf0beacd5,8af4fb08-9068-4225-80ef-492e5efb645f,ee12a27a-5cbe-41cc-a43c-c0c4687830fc,4,fa0b1d79-3177-4ba9-8443-2638d8d0f1b9,,,,ARISE Gardens,1.0,,0
1068,4651,831ccd47-b973-47cb-9b69-1e1c2cdceda1,e48de27d-e200-4f21-ba84-1f1e5468d668,d248e14f-03d7-498c-965f-3cb89066e747,0,92c8110b-5199-4a5f-8656-4d2d80c5796f,,,,ARISE Gardens,1.0,,0
1069,4651,831ccd47-b973-47cb-9b69-1e1c2cdceda1,e48de27d-e200-4f21-ba84-1f1e5468d668,d248e14f-03d7-498c-965f-3cb89066e747,1,ca4cb90a-6167-4c1c-ab88-f37a16b9e09d,,,,ARISE Gardens,1.0,,0
1070,4651,831ccd47-b973-47cb-9b69-1e1c2cdceda1,e48de27d-e200-4f21-ba84-1f1e5468d668,d248e14f-03d7-498c-965f-3cb89066e747,2,c0485a0a-876b-4dc8-bb95-eaaa9644e9be,,,,ARISE Gardens,1.0,,0
1071,4651,831ccd47-b973-47cb-9b69-1e1c2cdceda1,e48de27d-e200-4f21-ba84-1f1e5468d668,d248e14f-03d7-498c-965f-3cb89066e747,3,a316ec97-83e0-4b63-b8fe-902b22f48e16,,,,ARISE Gardens,1.0,,0
1072,4651,831ccd47-b973-47cb-9b69-1e1c2cdceda1,e48de27d-e200-4f21-ba84-1f1e5468d668,d248e14f-03d7-498c-965f-3cb89066e747,4,24b37a9b-db4b-4e29-9f85-5b1c40fa0354,,,,ARISE Gardens,1.0,,0
