,Unnamed: 0.1,Unnamed: 0,observationID,deploymentID,sequenceID,sequence_index,mediaID,taxonID,scientificName,bbox,site,count,countNew,human,humanDetectron,id,score
665,52,5315,cf5b72d1-8e2b-4791-8434-4469434fdd0c,db045138-c531-4330-815b-6737be5f8808,de808b8d-bfb1-4d94-bcd8-a19207460d86,7,17a83fca-548d-48a8-b40e-4d2edc90b3a2,6MB3T,Homo sapiens,"[328.8011474609375, 0.0, 444.43585205078125, 231.59764099121094]",Amsterdamse Waterleidingduinen,1.0,,1,1,0,0.9982970356941224
666,9461,3662,8881d6d5-2b11-4a42-bb35-e249d17641fd,2c5c763b-ee64-4199-bbf4-258619379700,e11c6202-683b-4d26-b88d-c2a5c323788b,3,17af8183-4014-4979-913a-82ec339fce35,GCHS,Ardea cinerea,,ARTIS,1.0,,0,0,0,0.0
667,2554,1355,9ae67a20-df7a-414b-a1ac-06373b69f73f,5bbacd82-5df7-4e8c-b6fd-aa0db0819118,6fb58d1c-1dc2-47b1-9456-6a867a3569a8,0,17b1cbf5-0089-4d4c-9d7d-9da09d91c581,7CYVX,Turdus merula,"[62.13285827636719, 213.58848571777344, 182.19305419921875, 293.4396667480469]",ARISE Gardens,1.0,,0,0,0,0.0
668,4000,13668,3d9398d1-b4b9-457e-88fe-80703ee5edec,932e37bd-0f40-4de1-b1d6-61b3e8cf105d,c150c4fd-977c-49b2-90b6-73f178df7306,9,17b92738-cecc-482a-a6fc-79c354e3cbf7,6MB3T,Homo sapiens,"[3.033416748046875, 1.6352386474609375, 599.5924072265625, 471.62652587890625]",ARTIS,1.0,,1,1,0,0.9811754822731018
669,4000,13668,3d9398d1-b4b9-457e-88fe-80703ee5edec,932e37bd-0f40-4de1-b1d6-61b3e8cf105d,c150c4fd-977c-49b2-90b6-73f178df7306,9,17b92738-cecc-482a-a6fc-79c354e3cbf7,6MB3T,Homo sapiens,"[3.033416748046875, 1.6352386474609375, 599.5924072265625, 471.62652587890625]",ARTIS,1.0,,1,1,1,0.5610231757164001
670,9131,17894,6cf01915-0d2c-44b8-9820-d9d16d6884eb,ac5488e2-a4b1-4f5d-adc3-fadcbd67c78a,bda5977e-ad96-4df0-873d-2232c59516c1,8,17c16926-1ac7-49da-b998-8728ea92f363,4RM67,Rattus norvegicus,"[28.168991088867188, 194.3634490966797, 284.1668701171875, 397.2220764160156]",ARTIS,1.0,,0,0,0,0.0
671,9131,17894,6cf01915-0d2c-44b8-9820-d9d16d6884eb,ac5488e2-a4b1-4f5d-adc3-fadcbd67c78a,bda5977e-ad96-4df0-873d-2232c59516c1,8,17c16926-1ac7-49da-b998-8728ea92f363,4RM67,Rattus norvegicus,"[28.168991088867188, 194.3634490966797, 284.1668701171875, 397.2220764160156]",ARTIS,1.0,,0,0,1,0.0
672,9220,21080,1963dbdb-cdde-473a-8662-7129482c6f79,d4a388db-0adb-4b03-bf0a-be50db73eabc,4160d425-37dc-4ced-8004-66be0d70cace,7,17dc489c-6bc1-47a8-a76c-f05f7d4582ca,GCHS,Ardea cinerea,"[210.41481018066406, 0.9390411376953125, 493.7781982421875, 375.00421142578125]",ARTIS,1.0,,0,0,0,0.0
673,1906,2812,18a03f6b-59a9-438e-a19e-f8c817ca2214,71d76835-95e2-45d2-a3eb-6f5b45058f17,e0760219-3183-4694-af69-580287cb1a25,2,17f41b0b-5514-4399-a15c-750c7a9e1fe2,4HPXM,Pica pica,"[0.8184280395507812, 150.2615966796875, 185.23980712890625, 341.74755859375]",ARISE Gardens,1.0,,0,0,0,0.0
674,1906,2812,18a03f6b-59a9-438e-a19e-f8c817ca2214,71d76835-95e2-45d2-a3eb-6f5b45058f17,e0760219-3183-4694-af69-580287cb1a25,2,17f41b0b-5514-4399-a15c-750c7a9e1fe2,4HPXM,Pica pica,"[0.8184280395507812, 150.2615966796875, 185.23980712890625, 341.74755859375]",ARISE Gardens,1.0,,0,0,1,0.0
675,6700,16627,7573c1f0-0bba-4cb4-99a1-7b3e02263d5a,a9c5a210-13ad-4e67-9581-d200c2d70e80,f487cb4c-6876-48f3-aabc-f131152d2016,6,17f44e4a-265a-4ec9-b11f-887b74f697a7,3F6VX,Gallinula chloropus,"[98.08474731445312, 243.85067749023438, 271.1501770019531, 447.2200927734375]",ARTIS,1.0,,0,0,0,0.0
676,8312,4415,b7b2d34a-11e2-46ac-81b4-3b47896cd76c,37300a65-782b-4a1e-aea8-ba0340e8ec68,35a6efbf-d7ed-47c4-a4be-1e9b054dd574,4,18060e9e-13c6-4316-832b-fb1015bb9f75,485KR,Nycticorax nycticorax,,ARTIS,1.0,,0,1,0,0.6873782873153687
677,2058,1886,ddbd3ec3-9e69-4147-8934-85b82764635c,6c53bc2c-ccab-42de-b023-d226efee50b3,0d9e74fb-d87f-45e1-a29f-ef69d55f039d,4,181643f3-3f74-40ae-9821-3c5ffbc4857f,7CYVX,Turdus merula,"[0.0, 237.9281005859375, 104.94051361083984, 304.14776611328125]",ARISE Gardens,1.0,,0,0,0,0.0
678,300,524,b89be6b2-8048-45ce-b35a-3b597c64febb,300370cf-b2d0-4592-aef4-1a503d281ba5,1fdcd7d7-b5db-46bb-9fb2-223e4e4d6101,4,182003ca-27d8-45b2-8381-9270d5ad674f,5BSG3,Vulpes vulpes,"[457.6570129394531, 91.18499755859375, 639.8374633789062, 234.3790283203125]",Amsterdamse Waterleidingduinen,1.0,,0,0,0,0.0
679,1711,1698,af132d82-1b01-407c-a5a5-c84125671e28,6c53bc2c-ccab-42de-b023-d226efee50b3,18ff85c8-351c-4a26-994c-fca9fa3baa7f,1,1826b615-6087-4c6d-83f9-258c48301a85,,,"[0.0, 440.01580810546875, 32.17521286010742, 474.22393798828125]",ARISE Gardens,1.0,,0,0,0,0.0
680,2815,1839,c1a14e58-2780-4a3d-a46c-14a79124d0e5,6c53bc2c-ccab-42de-b023-d226efee50b3,b8580ab6-fa06-4b86-968a-d46fad0a8ae8,4,183f73ae-ec86-48d3-9fb7-a7dc968d5950,3DXV3,Felis catus,"[2.1551513671875, 0.0, 639.6442260742188, 467.18450927734375]",ARISE Gardens,1.0,,0,0,0,0.0
681,3997,13668,3d9398d1-b4b9-457e-88fe-80703ee5edec,932e37bd-0f40-4de1-b1d6-61b3e8cf105d,c150c4fd-977c-49b2-90b6-73f178df7306,6,184e730b-d88e-465f-9cf8-5cf095a23fae,6MB3T,Homo sapiens,"[1.30853271484375, 1.5467681884765625, 605.7579345703125, 471.3371887207031]",ARTIS,1.0,,1,1,0,0.9779832363128662
682,3997,13668,3d9398d1-b4b9-457e-88fe-80703ee5edec,932e37bd-0f40-4de1-b1d6-61b3e8cf105d,c150c4fd-977c-49b2-90b6-73f178df7306,6,184e730b-d88e-465f-9cf8-5cf095a23fae,6MB3T,Homo sapiens,"[1.30853271484375, 1.5467681884765625, 605.7579345703125, 471.3371887207031]",ARTIS,1.0,,1,1,1,0.502048671245575
683,4549,21899,47e78020-93fc-4add-8698-9fef91ce227c,d66fc22d-d966-4ad1-9b63-011c4db7b61d,5813b191-66ef-4e94-9d77-c6f57e9beb35,2,1855b562-ec2c-4ba9-af20-31dbb01a6c8e,6MB3T,Homo sapiens,"[0.0, 165.50430297851562, 47.58567810058594, 357.1875915527344]",ARTIS,1.0,,1,1,0,0.9963093400001526
684,4549,21899,47e78020-93fc-4add-8698-9fef91ce227c,d66fc22d-d966-4ad1-9b63-011c4db7b61d,5813b191-66ef-4e94-9d77-c6f57e9beb35,2,1855b562-ec2c-4ba9-af20-31dbb01a6c8e,6MB3T,Homo sapiens,"[0.0, 165.50430297851562, 47.58567810058594, 357.1875915527344]",ARTIS,1.0,,1,1,1,0.9963093400001526
685,4549,21899,47e78020-93fc-4add-8698-9fef91ce227c,d66fc22d-d966-4ad1-9b63-011c4db7b61d,5813b191-66ef-4e94-9d77-c6f57e9beb35,2,1855b562-ec2c-4ba9-af20-31dbb01a6c8e,6MB3T,Homo sapiens,"[0.0, 165.50430297851562, 47.58567810058594, 357.1875915527344]",ARTIS,1.0,,1,1,2,0.9963093400001526
686,4549,21899,47e78020-93fc-4add-8698-9fef91ce227c,d66fc22d-d966-4ad1-9b63-011c4db7b61d,5813b191-66ef-4e94-9d77-c6f57e9beb35,2,1855b562-ec2c-4ba9-af20-31dbb01a6c8e,6MB3T,Homo sapiens,"[0.0, 165.50430297851562, 47.58567810058594, 357.1875915527344]",ARTIS,1.0,,1,1,3,0.9963093400001526
687,4549,21899,47e78020-93fc-4add-8698-9fef91ce227c,d66fc22d-d966-4ad1-9b63-011c4db7b61d,5813b191-66ef-4e94-9d77-c6f57e9beb35,2,1855b562-ec2c-4ba9-af20-31dbb01a6c8e,6MB3T,Homo sapiens,"[0.0, 165.50430297851562, 47.58567810058594, 357.1875915527344]",ARTIS,1.0,,1,1,4,0.5068557858467102
688,2780,2772,136ebf6d-35c2-4612-bcf6-72d7752fb5fb,71d76835-95e2-45d2-a3eb-6f5b45058f17,e817db4a-ce8f-4467-92e9-3bee2b21a94a,4,1855b752-c414-4dd6-8ea6-9822af516dd1,7CYVX,Turdus merula,"[543.75146484375, 209.33811950683594, 638.6715087890625, 291.70355224609375]",ARISE Gardens,1.0,,0,0,0,0.0
689,9689,1281,ccde24af-af97-4c11-8293-ed98d5485fab,0d9d7068-a1ff-4919-b760-570fe9359c98,a2ec98a0-5bb4-46a6-8c1e-29553f1d434b,0,18908a5b-710f-4456-807f-a7b7ffb0d507,3DXV3,Felis catus,"[141.24099731445312, 38.426631927490234, 479.7118225097656, 212.05752563476562]",ARTIS,1.0,,0,0,0,0.0
690,2728,3191,33729362-5fd8-41e7-ae9a-e8efc2683555,8563b3ba-cebe-4201-a259-754da72c3d70,c067eaff-4245-4267-b52a-daccd03db762,2,189b3990-3b80-4ba9-a7b7-c36ef85cbad8,7CYVX,Turdus merula,"[121.83213806152344, 246.24771118164062, 308.41473388671875, 424.96160888671875]",ARISE Gardens,1.0,,0,0,0,0.0
691,9625,16460,e5b08406-ea4c-4e84-b61e-0b46bcfe55e0,a60e0e3b-fbfc-40ad-bcfd-dfe13f8e3763,a29a64cc-cdce-48b1-bad8-f8a56a8d1627,11,18adb0bf-af5c-4124-98cf-7b99f2317aa5,GCHS,Ardea cinerea,"[399.2799377441406, 2.3273160457611084, 639.3196411132812, 346.11431884765625]",ARTIS,1.0,,0,0,0,0.0
692,9625,16460,e5b08406-ea4c-4e84-b61e-0b46bcfe55e0,a60e0e3b-fbfc-40ad-bcfd-dfe13f8e3763,a29a64cc-cdce-48b1-bad8-f8a56a8d1627,11,18adb0bf-af5c-4124-98cf-7b99f2317aa5,GCHS,Ardea cinerea,"[399.2799377441406, 2.3273160457611084, 639.3196411132812, 346.11431884765625]",ARTIS,1.0,,0,0,1,0.0
693,9625,16460,e5b08406-ea4c-4e84-b61e-0b46bcfe55e0,a60e0e3b-fbfc-40ad-bcfd-dfe13f8e3763,a29a64cc-cdce-48b1-bad8-f8a56a8d1627,11,18adb0bf-af5c-4124-98cf-7b99f2317aa5,GCHS,Ardea cinerea,"[399.2799377441406, 2.3273160457611084, 639.3196411132812, 346.11431884765625]",ARTIS,1.0,,0,0,2,0.0
694,6844,24000,63c76f9b-d279-46a9-b99a-b01c86918543,e74b25ce-489d-4a6a-8b33-4d312e6bd414,7b8d2264-606f-491d-a954-30eccfeb94af,4,18b69cd4-3b89-449b-940b-357c0c038294,C5KM,Alopochen aegyptiaca,"[17.388778686523438, 223.51226806640625, 297.3223876953125, 424.12628173828125]",ARTIS,1.0,,0,0,0,0.0
695,6844,24000,63c76f9b-d279-46a9-b99a-b01c86918543,e74b25ce-489d-4a6a-8b33-4d312e6bd414,7b8d2264-606f-491d-a954-30eccfeb94af,4,18b69cd4-3b89-449b-940b-357c0c038294,C5KM,Alopochen aegyptiaca,"[17.388778686523438, 223.51226806640625, 297.3223876953125, 424.12628173828125]",ARTIS,1.0,,0,0,1,0.0
696,6844,24000,63c76f9b-d279-46a9-b99a-b01c86918543,e74b25ce-489d-4a6a-8b33-4d312e6bd414,7b8d2264-606f-491d-a954-30eccfeb94af,4,18b69cd4-3b89-449b-940b-357c0c038294,C5KM,Alopochen aegyptiaca,"[17.388778686523438, 223.51226806640625, 297.3223876953125, 424.12628173828125]",ARTIS,1.0,,0,0,2,0.0
697,7541,18534,cf2f2c5a-0ebf-47c5-8d54-9202fe7ea4c7,afbbcac7-deb8-4ae4-9ec3-001dd36291ad,31dd8ca4-c56a-4097-88b3-4ebc840874ca,8,18b7e568-2d29-4faf-b07d-7c8e6035ba21,DGP6,Anas platyrhynchos,"[0.0, 290.5147399902344, 448.0013427734375, 468.8307800292969]",ARTIS,1.0,,0,0,0,0.0
698,6197,21479,ad94afc2-d38b-4756-a682-fb7e67140d37,d5f9a312-998c-4f5a-96cf-fb0aed13a9d6,e47c88c8-22dc-4a16-b157-101144c1d161,2,18babd45-0146-4f15-b816-0b0bcc90d4d8,,,,ARTIS,1.0,,0,0,0,0.0
699,4998,15284,3c2f1833-bf28-4682-b42a-f03b80f48b98,9bbb801c-d3ce-4ec8-8b11-6755b2a3535e,2d1231d4-7ab8-47fe-99b2-efab283d3b58,0,18bcfb4b-d49b-4ecd-af3e-ac57ec2d7590,,,,ARTIS,1.0,,0,0,0,0.0
700,9250,11942,2fac2257-e65b-43d4-8650-4abde55542cb,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,06714a1d-1e5b-42de-b338-7a5100b8568d,2,18dadd98-4455-47e9-b336-fcbd14cc91c0,7CYVX,Turdus merula,"[138.71055603027344, 221.12344360351562, 442.7164306640625, 453.8797912597656]",ARTIS,1.0,,0,0,0,0.0
701,5341,22970,7214e012-f381-4274-9c1b-9d0e87d7d6f5,e16956ef-3562-41b2-981b-6feed586cd10,0ac70a6a-b5f5-4a13-b996-07a74080b858,8,18e62d70-ed18-468b-9680-6e5af86db9cb,,,,ARTIS,1.0,,0,0,0,0.0
702,3353,3118,49bd72fd-1502-4ab3-83d0-a6fe8c7de9f3,20dda1bc-cd45-4b97-9147-efac894dd2fc,874ce782-05ef-44ae-a98f-c23d7d1b345b,1,18f0a643-05ed-447c-9652-2e942675a80e,6MB3T,Homo sapiens,"[367.52459716796875, 2.3263394832611084, 636.6604614257812, 294.19439697265625]",ARTIS,1.0,,1,1,0,0.994918406009674
703,3353,3118,49bd72fd-1502-4ab3-83d0-a6fe8c7de9f3,20dda1bc-cd45-4b97-9147-efac894dd2fc,874ce782-05ef-44ae-a98f-c23d7d1b345b,1,18f0a643-05ed-447c-9652-2e942675a80e,6MB3T,Homo sapiens,"[367.52459716796875, 2.3263394832611084, 636.6604614257812, 294.19439697265625]",ARTIS,1.0,,1,1,1,0.994918406009674
704,3353,3118,49bd72fd-1502-4ab3-83d0-a6fe8c7de9f3,20dda1bc-cd45-4b97-9147-efac894dd2fc,874ce782-05ef-44ae-a98f-c23d7d1b345b,1,18f0a643-05ed-447c-9652-2e942675a80e,6MB3T,Homo sapiens,"[367.52459716796875, 2.3263394832611084, 636.6604614257812, 294.19439697265625]",ARTIS,1.0,,1,1,2,0.994918406009674
705,8734,12231,d31d892b-e8ab-4da7-8d07-e983bec49c8c,86c9e343-fbd0-4cac-bc10-85a4a7ecfe54,b5df21ec-c7df-4c3e-b671-7ffc247cacaf,1,18f1d36b-dc17-4516-8670-cbdcf9b21350,4VS4Z,Scolopax rusticola,"[378.60125732421875, 281.7333068847656, 640.0000610351562, 465.1949768066406]",ARTIS,1.0,,0,0,0,0.0
706,8734,12231,d31d892b-e8ab-4da7-8d07-e983bec49c8c,86c9e343-fbd0-4cac-bc10-85a4a7ecfe54,b5df21ec-c7df-4c3e-b671-7ffc247cacaf,1,18f1d36b-dc17-4516-8670-cbdcf9b21350,4VS4Z,Scolopax rusticola,"[378.60125732421875, 281.7333068847656, 640.0000610351562, 465.1949768066406]",ARTIS,1.0,,0,0,1,0.0
707,625,1180,5d79540a-edf7-456a-b839-d39557e05ed8,5bbacd82-5df7-4e8c-b6fd-aa0db0819118,a4acee29-38c9-4e20-bd3a-b35be9cb9a00,2,190ce28a-0cf6-4325-8484-f08af2846111,6MB3T,Homo sapiens,"[4.045074462890625, 8.729094505310059, 632.0650634765625, 462.8186340332031]",ARISE Gardens,1.0,,0,0,0,0.0
708,4194,18100,aa03ecfd-a1bc-43d6-84ed-eeabcb904b78,ac5488e2-a4b1-4f5d-adc3-fadcbd67c78a,7b010433-8358-4ef9-8738-3e45452e2f18,3,19149270-9f1c-4cd3-9d1d-9e43e1d7dc52,6MB3T,Homo sapiens,"[185.3224639892578, 4.339736461639404, 640.0000610351562, 466.12030029296875]",ARTIS,1.0,,1,1,0,0.8925859928131104
709,7299,9144,2c8e64dc-4523-4076-8bf6-e0b7ef49b293,6d4cfbbd-00a2-4a08-b4eb-8752758aa367,bb018f1f-1a4f-4237-aa72-968095a3e2de,1,192ac94f-246a-4c16-a86d-907b3785bc85,3F6VX,Gallinula chloropus,"[164.74603271484375, 184.39788818359375, 314.262451171875, 341.00323486328125]",ARTIS,1.0,,0,0,0,0.0
710,7299,9144,2c8e64dc-4523-4076-8bf6-e0b7ef49b293,6d4cfbbd-00a2-4a08-b4eb-8752758aa367,bb018f1f-1a4f-4237-aa72-968095a3e2de,1,192ac94f-246a-4c16-a86d-907b3785bc85,3F6VX,Gallinula chloropus,"[164.74603271484375, 184.39788818359375, 314.262451171875, 341.00323486328125]",ARTIS,1.0,,0,0,1,0.0
711,3892,12079,365a3c99-4542-46dc-9739-301e95377cbe,83eee81a-60fd-47a9-9cf6-7f51896f0b5b,3cdad065-62f4-4848-858b-d13fab71166e,11,1930bd09-9438-48e2-8ab0-8b8cc8c3092d,6MB3T,Homo sapiens,"[0.083221435546875, 2.6163787841796875, 638.3734130859375, 465.99468994140625]",ARTIS,1.0,,1,1,0,0.8267253637313843
712,920,3677,ab447c66-1de9-4f0d-b940-af85cc822634,8bb2e252-e85f-4e9e-be89-d85c8977ec01,d125ec00-89c1-4824-8c90-a60f83cc0009,3,1935652d-4163-4607-b548-2d484013d816,6MB3T,Homo sapiens,"[103.35040283203125, 0.0, 419.71612548828125, 333.28302001953125]",ARISE Gardens,1.0,,1,1,0,0.9510741233825684
713,920,3677,ab447c66-1de9-4f0d-b940-af85cc822634,8bb2e252-e85f-4e9e-be89-d85c8977ec01,d125ec00-89c1-4824-8c90-a60f83cc0009,3,1935652d-4163-4607-b548-2d484013d816,6MB3T,Homo sapiens,"[103.35040283203125, 0.0, 419.71612548828125, 333.28302001953125]",ARISE Gardens,1.0,,1,1,1,0.7545799612998962
714,920,3677,ab447c66-1de9-4f0d-b940-af85cc822634,8bb2e252-e85f-4e9e-be89-d85c8977ec01,d125ec00-89c1-4824-8c90-a60f83cc0009,3,1935652d-4163-4607-b548-2d484013d816,6MB3T,Homo sapiens,"[103.35040283203125, 0.0, 419.71612548828125, 333.28302001953125]",ARISE Gardens,1.0,,1,1,2,0.5910731554031372
715,7022,22789,355a17fd-543b-4c3d-b00f-da30d65730bc,e0a11645-4875-40ff-a4bb-f272792a6083,120f701c-a2db-470a-a08d-d4daceab278e,0,193f5df2-003b-4650-a0b9-997b72d88c43,3F6VX,Gallinula chloropus,"[73.98741912841797, 189.95115661621094, 573.7451171875, 459.3020324707031]",ARTIS,1.0,,0,0,0,0.0
716,7022,22789,355a17fd-543b-4c3d-b00f-da30d65730bc,e0a11645-4875-40ff-a4bb-f272792a6083,120f701c-a2db-470a-a08d-d4daceab278e,0,193f5df2-003b-4650-a0b9-997b72d88c43,3F6VX,Gallinula chloropus,"[73.98741912841797, 189.95115661621094, 573.7451171875, 459.3020324707031]",ARTIS,1.0,,0,0,1,0.0
717,261,319,096fb9a5-471f-474e-b42d-9e3705e40f73,03cfeb76-b754-44e4-ac07-e2543e0a998a,4e986c24-fdaa-4b63-b76c-972bfb491b48,0,194f7d9f-eee4-4fe8-a8ef-b82483cb6f1c,74ZBP,Oryctolagus cuniculus,"[299.7486877441406, 201.98159790039062, 482.7629089355469, 360.7708740234375]",Amsterdamse Waterleidingduinen,1.0,,0,0,0,0.0
718,3929,12325,fdefe4c0-5f09-4186-b28b-2bb5dd795b5e,8807f8e7-e61f-45af-882d-f66f954f866d,63107dcc-d895-49dc-a043-10b7b54d6bd1,13,194ffe2f-55ff-45d6-bfcc-870f091a7718,6MB3T,Homo sapiens,"[267.5645751953125, 179.32113647460938, 460.33026123046875, 307.8813781738281]",ARTIS,3.0,,0,0,0,0.0
719,6106,22169,de6e38fe-f6be-48cb-a467-da18bee324d3,df44908f-252d-4882-8953-409a67b9b5fc,a75e9f48-d63a-4368-a4c2-7da2b26c3111,3,1957cff9-d0d8-4e24-893b-7da84c4e1951,,,"[0.110809326171875, 3.4197235107421875, 87.3238754272461, 460.6220703125]",ARTIS,1.0,,0,1,0,0.9899252653121948
720,4098,14516,b27d1839-7400-4605-95fd-055e16770d9a,95dd2338-89ff-4ec5-9bdf-d59fa22e0ff2,a9e4dfc6-e36e-417d-8a23-26f85b8f5749,7,1962369a-e373-4058-a6d0-12b9a6041189,6MB3T,Homo sapiens,,ARTIS,1.0,,1,1,0,0.947393000125885
721,2195,1764,7c87b42b-fe56-474c-9cc7-61730aa4b26d,6c53bc2c-ccab-42de-b023-d226efee50b3,c54925bd-6b91-42e4-a93d-6500b5d3ea87,16,1990b319-e332-4a0d-bc69-013e26febd01,X733,Coloeus monedula,"[283.61456298828125, 305.79144287109375, 536.1033935546875, 442.0775146484375]",ARISE Gardens,1.0,,0,0,0,0.0
722,6720,19219,f797ab56-4982-43c2-a5ee-e1659f8459fc,bebf1a12-c64c-43fe-b12c-ae1f918e8334,3a30c715-ab7f-454e-a8b0-48eb25ab3d89,1,1991c49a-225e-421f-8621-2a1312f62fd0,4RM67,Rattus norvegicus,"[31.619369506835938, 177.36639404296875, 220.44871520996094, 317.16412353515625]",ARTIS,1.0,,0,0,0,0.0
723,6720,19219,f797ab56-4982-43c2-a5ee-e1659f8459fc,bebf1a12-c64c-43fe-b12c-ae1f918e8334,3a30c715-ab7f-454e-a8b0-48eb25ab3d89,1,1991c49a-225e-421f-8621-2a1312f62fd0,4RM67,Rattus norvegicus,"[31.619369506835938, 177.36639404296875, 220.44871520996094, 317.16412353515625]",ARTIS,1.0,,0,0,1,0.0
724,6720,19219,f797ab56-4982-43c2-a5ee-e1659f8459fc,bebf1a12-c64c-43fe-b12c-ae1f918e8334,3a30c715-ab7f-454e-a8b0-48eb25ab3d89,1,1991c49a-225e-421f-8621-2a1312f62fd0,4RM67,Rattus norvegicus,"[31.619369506835938, 177.36639404296875, 220.44871520996094, 317.16412353515625]",ARTIS,1.0,,0,1,2,0.5546488761901855
725,9204,11595,913b15cc-7701-4513-b360-4454a751e1f5,835113fe-3461-4e1d-bcd8-bc867eb00fc9,addd541b-c453-46e0-853e-ad334f5d8657,1,199b256a-a9d6-40c2-8b85-d8cbc2e6104d,7CYVX,Turdus merula,"[243.97491455078125, 127.25018310546875, 328.6717529296875, 267.71002197265625]",ARTIS,1.0,,0,0,0,0.0
726,7959,10080,da4e940b-bc65-4b8f-b947-3a1a48bc3f5b,7430a522-a42e-4b9b-a547-9a09602e0e50,bc12119c-962d-4f81-a2b1-642698f5db72,1,19a2dbeb-61e0-470c-966d-e8de1e287422,GCHS,Ardea cinerea,"[155.26121520996094, 61.26536560058594, 636.5817260742188, 396.448486328125]",ARTIS,1.0,,0,0,0,0.0
727,1946,3003,8523d5fd-d059-4101-9594-8773f8572874,80bfa563-9b46-4738-a093-802333ed0ff2,4bc0cd0f-7f46-41ff-946f-a87d580bb707,7,19a5c5ec-0fe3-4027-abfa-28698f78d1cf,3DXV3,Felis catus,"[0.0, 121.30078125, 376.5647888183594, 433.5159606933594]",ARISE Gardens,1.0,,0,0,0,0.0
728,4303,18242,54085e0c-79ef-4ee6-977f-a1870ce2b4dd,ac5488e2-a4b1-4f5d-adc3-fadcbd67c78a,b3b9195e-cdcf-49f9-bc22-b46d58cf1352,2,19b35b58-753e-4c4d-b204-e58eb74ee009,6MB3T,Homo sapiens,"[0.0, 0.2200775146484375, 640.0000610351562, 456.00006103515625]",ARTIS,2.0,,1,1,0,0.9789181351661682
729,4303,18242,54085e0c-79ef-4ee6-977f-a1870ce2b4dd,ac5488e2-a4b1-4f5d-adc3-fadcbd67c78a,b3b9195e-cdcf-49f9-bc22-b46d58cf1352,2,19b35b58-753e-4c4d-b204-e58eb74ee009,6MB3T,Homo sapiens,"[0.0, 0.2200775146484375, 640.0000610351562, 456.00006103515625]",ARTIS,2.0,,1,1,1,0.6517617106437683
730,4303,18242,54085e0c-79ef-4ee6-977f-a1870ce2b4dd,ac5488e2-a4b1-4f5d-adc3-fadcbd67c78a,b3b9195e-cdcf-49f9-bc22-b46d58cf1352,2,19b35b58-753e-4c4d-b204-e58eb74ee009,6MB3T,Homo sapiens,"[0.0, 0.2200775146484375, 640.0000610351562, 456.00006103515625]",ARTIS,2.0,,1,1,2,0.6313393115997314
731,3669,8232,7a5fe892-ce94-433c-a88a-19cb5c655b2a,617968ce-3a0f-4df3-94b4-62bbecf2d951,0e3a8966-b3c8-4e7f-a262-f56130680ad9,2,19d21404-5f46-4790-a36b-df0cb1872e3e,6MB3T,Homo sapiens,"[429.3500671386719, 1.0962218046188354, 638.2568969726562, 462.23065185546875]",ARTIS,1.0,,1,1,0,0.787270724773407
732,4369,19235,d8a26fed-027e-4561-98aa-8ba2109bd403,bebf1a12-c64c-43fe-b12c-ae1f918e8334,6bf62e83-7bfc-4265-8ad2-530401573e56,13,19d8595d-476c-480f-8c9d-a2a45c03e8e2,6MB3T,Homo sapiens,"[476.1234436035156, 0.0, 633.6483154296875, 314.1859130859375]",ARTIS,1.0,,1,1,0,0.981567919254303
733,3502,5305,8cd160ff-6097-4001-9791-6a09caa4ee27,4bae5a5e-ad8f-4d34-942c-5a9272a2139a,bc46965f-c391-43e8-b628-8ba903334f6f,0,19e998d0-380f-4136-b255-96ce2636a3e9,6MB3T,Homo sapiens,,ARTIS,1.0,,0,0,0,0.0
734,2366,2072,a16e0f2c-8091-4f45-ad31-b53e4a254bb2,6c53bc2c-ccab-42de-b023-d226efee50b3,3421443d-35ba-4563-96bb-2ea88cca6208,0,19ee9848-e4f2-4bd6-9586-2fe2935a7b68,7CYVX,Turdus merula,"[11.713371276855469, 193.25881958007812, 93.08570861816406, 279.84490966796875]",ARISE Gardens,1.0,,0,0,0,0.0
735,2366,2072,a16e0f2c-8091-4f45-ad31-b53e4a254bb2,6c53bc2c-ccab-42de-b023-d226efee50b3,3421443d-35ba-4563-96bb-2ea88cca6208,0,19ee9848-e4f2-4bd6-9586-2fe2935a7b68,7CYVX,Turdus merula,"[11.713371276855469, 193.25881958007812, 93.08570861816406, 279.84490966796875]",ARISE Gardens,1.0,,0,0,1,0.0
736,3968,13167,21917397-0866-4eb2-bff3-1edcb8939864,8bb4024e-1f6f-4a26-9e85-7066847384a7,3476689d-e40a-4c25-b05a-0c80eaf42a19,2,1a06111f-8710-42ee-ba83-5695f2a0df60,6MB3T,Homo sapiens,"[292.859130859375, 3.2811279296875, 582.0538330078125, 462.2582702636719]",ARTIS,1.0,,1,1,0,0.936543583869934
737,1545,4493,4bea8050-6035-4e99-8582-8e425da9f31c,c980af3a-9b59-46e4-b761-71a6cf0066d9,d9f59d15-48d4-4e84-9da4-a1f589b94d29,3,1a07fca3-f6cb-43a9-b737-a789da4ed990,,,,ARISE Gardens,1.0,,0,0,0,0.0
